CustomerID,Recency,Frequency,Monetary,Total_Quantity,Avg_Order_Value,Purchase_Frequency,Spending_per_Item,Customer_Value
12399.0,118,46,729.15,699,15.851086956521739,3.0869565217391304,1.0431330472103004,33540.9
12401.0,302,1,15.0,4,15.0,0.0,3.75,15.0
12402.0,322,10,195.6,92,19.56,0.0,2.126086956521739,1956.0
12403.0,49,2,92.9,22,46.45,0.0,4.222727272727273,185.8
12405.0,148,41,1033.47,481,25.20658536585366,0.0,2.148586278586279,42372.270000000004
12406.0,21,94,2733.48,1494,29.079574468085106,1.7127659574468086,1.8296385542168674,256947.12
12407.0,49,58,983.16,835,16.95103448275862,3.689655172413793,1.177437125748503,57023.28
12408.0,32,90,1869.47,1055,20.77188888888889,2.522222222222222,1.7720094786729859,168252.3
12409.0,78,21,1217.19,409,57.96142857142858,4.904761904761905,2.9760146699266503,25560.99
12410.0,308,14,274.23,177,19.587857142857143,0.0,1.5493220338983051,3839.2200000000003
12412.0,74,55,1097.19,725,19.94890909090909,1.709090909090909,1.5133655172413794,60345.450000000004
12413.0,66,28,491.65000000000003,259,17.558928571428574,9.642857142857142,1.8982625482625484,13766.2
12414.0,216,12,343.65,165,28.6375,7.75,2.0827272727272725,4123.799999999999
12415.0,36,97,2217.21,927,22.85783505154639,3.1030927835051547,2.391812297734628,215069.37
12417.0,2,126,1946.65,1226,15.449603174603176,2.8095238095238093,1.5878058727569333,245277.90000000002
12418.0,112,25,418.16,331,16.7264,0.0,1.2633232628398792,10454.0
12420.0,63,20,380.3,182,19.015,0.0,2.0895604395604397,7606.0
12421.0,15,36,518.32,414,14.39777777777778,8.416666666666666,1.2519806763285026,18659.52
12422.0,95,37,645.3100000000001,364,17.440810810810813,6.1891891891891895,1.7728296703296704,23876.47
12423.0,0,110,1517.76,1312,13.797818181818181,3.2,1.1568292682926828,166953.6
12424.0,162,20,682.87,253,34.1435,0.0,2.699090909090909,13657.4
12425.0,77,30,538.14,324,17.938,0.0,1.660925925925926,16144.199999999999
12426.0,194,24,433.38,245,18.0575,0.0,1.7688979591836735,10401.119999999999
12427.0,21,22,407.77,209,18.535,15.863636363636363,1.9510526315789474,8970.939999999999
12428.0,25,236,4373.93,2890,18.533601694915255,1.0889830508474576,1.5134705882352941,1032247.4800000001
12429.0,8,75,2264.64,1088,30.1952,4.746666666666667,2.081470588235294,169848.0
12430.0,42,9,168.6,112,18.733333333333334,0.0,1.5053571428571428,1517.3999999999999
12431.0,59,169,3232.05,1655,19.12455621301775,1.8520710059171597,1.9529003021148037,546216.4500000001
12432.0,42,66,1566.48,716,23.734545454545454,1.9545454545454546,2.187821229050279,103387.68000000001
12433.0,0,287,7350.82,4454,25.612613240418117,1.2961672473867596,1.6503861697350695,2109685.34
12434.0,84,36,526.44,356,14.623333333333335,4.861111111111111,1.4787640449438204,18951.840000000004
12435.0,267,2,78.0,40,39.0,0.0,1.95,156.0
12436.0,99,15,429.01000000000005,209,28.60066666666667,0.0,2.052679425837321,6435.150000000001
12437.0,1,140,2709.84,1992,19.356,2.35,1.3603614457831326,379377.60000000003
12438.0,13,77,1610.32,910,20.913246753246753,1.6233766233766234,1.7695824175824175,123994.64
12441.0,366,10,155.55,120,15.555000000000001,0.0,1.2962500000000001,1555.5
12442.0,2,11,144.06,181,13.096363636363636,0.0,0.7959116022099447,1584.66
12444.0,20,110,2040.8600000000001,926,18.553272727272727,1.3545454545454545,2.203952483801296,224494.6
12445.0,21,3,77.4,60,25.8,0.0,1.29,232.20000000000002
12446.0,57,45,734.36,326,16.319111111111113,0.0,2.252638036809816,33046.2
12447.0,242,22,379.78999999999996,181,17.263181818181817,0.0,2.0982872928176795,8355.38
12448.0,43,19,283.95,237,14.944736842105263,0.0,1.1981012658227848,5395.05
12449.0,21,155,2706.84,1418,17.463483870967742,1.0580645161290323,1.908913963328632,419560.2
12450.0,155,7,131.88,88,18.84,2.4285714285714284,1.4986363636363635,923.16
12451.0,10,271,5692.26,4009,21.004649446494465,1.154981549815498,1.4198702918433526,1542602.46
12452.0,16,18,269.82,172,14.99,0.0,1.5687209302325582,4856.76
12453.0,133,40,644.39,463,16.10975,0.0,1.3917710583153347,25775.6
12454.0,55,1,66.4,16,66.4,0.0,4.15,66.4
12455.0,72,64,1162.16,790,18.15875,3.484375,1.4710886075949368,74378.24
12456.0,43,97,1631.49,1173,16.819484536082474,2.1649484536082473,1.3908695652173912,158254.53
12457.0,85,46,941.0799999999999,480,20.458260869565216,3.3043478260869565,1.9605833333333331,43289.67999999999
12458.0,70,31,612.38,358,19.754193548387097,6.870967741935484,1.710558659217877,18983.78
12461.0,154,27,387.73,251,14.36037037037037,0.0,1.5447410358565739,10468.710000000001
12462.0,18,44,657.8,406,14.95,6.454545454545454,1.6201970443349754,28943.199999999997
12463.0,52,74,1129.38,760,15.261891891891894,2.5405405405405403,1.4860263157894738,83574.12000000001
12464.0,149,4,76.5,30,19.125,39.75,2.55,306.0
12465.0,16,42,608.99,423,14.499761904761906,3.619047619047619,1.439692671394799,25577.58
12468.0,187,32,562.49,319,17.5778125,4.0,1.7632915360501569,17999.68
12471.0,1,357,8601.28,4825,24.09322128851541,1.0140056022408963,1.7826487046632127,3070656.9600000004
12472.0,31,304,4995.28,3709,16.431842105263158,1.105263157894737,1.3467996764626584,1518565.1199999999
12473.0,53,141,2158.05,1803,15.30531914893617,0.9787234042553191,1.1969217970049917,304285.05000000005
12474.0,16,379,6118.7,4341,16.144327176781,0.8232189973614775,1.4095139368809029,2318987.3
12475.0,53,28,504.19,315,18.006785714285716,0.0,1.6006031746031746,14117.32
12476.0,15,157,3247.88,1772,20.687133757961785,2.1974522292993632,1.8328893905191874,509917.16000000003
12477.0,22,199,5340.49,2027,26.836633165829145,1.3969849246231156,2.6346768623581647,1062757.51
12478.0,3,30,449.24,220,14.974666666666668,0.0,2.0420000000000003,13477.2
12479.0,10,28,426.35,377,15.226785714285715,0.0,1.1309018567639257,11937.800000000001
12480.0,27,130,2163.79,1279,16.64453846153846,2.3615384615384616,1.6917826426896012,281292.7
12481.0,22,165,3278.5,2406,19.86969696969697,2.0727272727272728,1.3626350789692436,540952.5
12483.0,16,60,1415.14,794,23.58566666666667,5.366666666666666,1.7822921914357683,84908.40000000001
12484.0,34,307,3194.73,1917,10.40628664495114,0.9804560260586319,1.6665258215962442,980782.11
12488.0,9,45,871.1600000000001,460,19.359111111111112,1.4444444444444444,1.893826086956522,39202.200000000004
12489.0,335,10,191.43,93,19.143,0.0,2.0583870967741937,1914.3000000000002
12490.0,4,222,4227.11,2657,19.041036036036033,1.4594594594594594,1.5909333835152426,938418.4199999999
12491.0,38,21,307.90000000000003,176,14.661904761904763,0.0,1.7494318181818185,6465.900000000001
12492.0,62,18,227.21,190,12.622777777777777,2.3333333333333335,1.195842105263158,4089.78
12493.0,165,17,320.21,165,18.835882352941177,1.8235294117647058,1.9406666666666665,5443.57
12494.0,15,63,901.75,677,14.313492063492063,5.5396825396825395,1.3319793205317578,56810.25
12497.0,81,1,20.4,24,20.4,0.0,0.85,20.4
12498.0,20,19,314.0,150,16.526315789473685,1.894736842105263,2.0933333333333333,5966.0
12500.0,49,19,374.69,200,19.720526315789474,12.894736842105264,1.87345,7119.11
12501.0,336,131,1735.76,1596,13.250076335877862,0.0,1.0875689223057643,227384.56
12502.0,95,80,1272.47,569,15.905875,2.675,2.2363268892794377,101797.6
12504.0,29,2,60.0,48,30.0,0.0,1.25,120.0
12506.0,232,19,45.7,19,2.405263157894737,0.0,2.405263157894737,868.3000000000001
12507.0,155,12,388.75,179,32.395833333333336,11.916666666666666,2.171787709497207,4665.0
12508.0,25,69,398.27,272,5.772028985507246,0.028985507246376812,1.4642279411764705,27480.629999999997
12509.0,283,5,124.5,50,24.9,0.0,2.49,622.5
12510.0,324,26,444.65,267,17.101923076923075,0.0,1.6653558052434456,11560.9
12512.0,65,32,124.13,97,3.8790625,0.0,1.2796907216494844,3972.16
12513.0,112,33,520.04,456,15.758787878787878,0.0,1.140438596491228,17161.32
12514.0,266,40,630.88,392,15.772,0.0,1.6093877551020408,25235.2
12515.0,352,9,155.1,114,17.233333333333334,0.0,1.3605263157894736,1395.8999999999999
12516.0,77,11,270.48,186,24.58909090909091,9.272727272727273,1.454193548387097,2975.28
12517.0,27,266,2149.49,1338,8.08078947368421,0.6052631578947368,1.6064947683109116,571764.34
12518.0,0,114,1750.09,1296,15.351666666666667,0.956140350877193,1.350378086419753,199510.25999999998
12519.0,63,16,252.84,176,15.8025,0.0,1.436590909090909,4045.44
12520.0,78,133,1994.91,1386,14.999323308270677,1.4586466165413534,1.4393290043290043,265323.03
12521.0,142,34,499.03,301,14.67735294117647,0.0,1.6579069767441859,16967.02
12522.0,38,9,152.72,92,16.968888888888888,1.3333333333333333,1.66,1374.48
12523.0,18,79,1277.91,773,16.17607594936709,3.949367088607595,1.6531824062095732,100954.89
12524.0,8,90,1654.11,1244,18.378999999999998,3.6,1.3296704180064307,148869.9
12526.0,0,63,1074.46,614,17.054920634920634,1.4761904761904763,1.7499348534201955,67690.98
12527.0,81,16,296.71000000000004,229,18.544375000000002,15.1875,1.2956768558951968,4747.360000000001
12528.0,8,59,1047.23,677,17.74966101694915,5.135593220338983,1.5468685376661744,61786.57
12530.0,59,51,1033.57,563,20.26607843137255,5.431372549019608,1.8358259325044404,52712.07
12531.0,14,16,95.27,44,5.954375,0.0,2.1652272727272726,1524.32
12532.0,29,14,297.33000000000004,149,21.237857142857145,0.0,1.9955033557046982,4162.620000000001
12534.0,130,53,798.38,625,15.063773584905661,0.0,1.277408,42314.14
12535.0,91,28,577.85,203,20.6375,3.357142857142857,2.8465517241379312,16179.800000000001
12536.0,58,223,3553.02,2498,15.932825112107624,0.0,1.422345876701361,792323.46
12538.0,28,16,258.75,179,16.171875,0.0,1.4455307262569832,4140.0
12539.0,21,214,3839.5,1902,17.94158878504673,1.4532710280373833,2.018664563617245,821653.0
12540.0,19,371,7556.49,5247,20.36789757412399,0.921832884097035,1.4401543739279588,2803457.79
12541.0,29,44,700.53,626,15.921136363636363,5.704545454545454,1.1190575079872205,30823.32
12544.0,35,17,284.9,130,16.758823529411764,0.0,2.191538461538461,4843.299999999999
12545.0,74,40,698.8,468,17.47,4.6,1.493162393162393,27952.0
12546.0,46,64,969.58,528,15.1496875,0.484375,1.8363257575757577,62053.12
12547.0,197,6,151.79999999999998,132,25.299999999999997,13.666666666666666,1.15,910.8
12548.0,165,4,67.19999999999999,48,16.799999999999997,0.0,1.3999999999999997,268.79999999999995
12550.0,78,47,661.98,541,14.08468085106383,0.0,1.2236229205175602,31113.06
12551.0,357,10,168.0,100,16.8,0.0,1.68,1680.0
12552.0,39,8,146.72,67,18.34,0.0,2.1898507462686565,1173.76
12553.0,7,165,2844.45,1656,17.23909090909091,1.9454545454545455,1.7176630434782607,469334.24999999994
12556.0,49,106,472.56,342,4.45811320754717,0.9433962264150944,1.3817543859649122,50091.36
12558.0,7,10,195.08,160,19.508000000000003,0.0,1.2192500000000002,1950.8000000000002
12559.0,319,16,301.41,205,18.838125,0.0,1.4702926829268295,4822.56
12560.0,4,96,1746.16,1035,18.18916666666667,1.4270833333333333,1.6871111111111112,167631.36000000002
12561.0,302,13,193.55,171,14.88846153846154,0.0,1.13187134502924,2516.15
12562.0,7,146,2648.19,1486,18.138287671232877,1.3013698630136987,1.7820928667563931,386635.74
12564.0,260,16,318.3,122,19.89375,0.0,2.609016393442623,5092.8
12565.0,288,9,145.92,80,16.21333333333333,0.0,1.8239999999999998,1313.28
12566.0,85,14,222.13,208,15.866428571428571,0.0,1.0679326923076924,3109.8199999999997
12567.0,22,371,6359.28,3767,17.140916442048518,0.9326145552560647,1.6881550305282718,2359292.88
12569.0,1,134,2633.29,1561,19.651417910447762,1.8656716417910448,1.6869250480461242,352860.86
12571.0,39,32,489.37,451,15.2928125,2.53125,1.0850776053215079,15659.84
12572.0,8,46,608.62,384,13.230869565217391,0.9347826086956522,1.5849479166666667,27996.52
12573.0,226,27,150.59,83,5.577407407407407,0.0,1.8143373493975905,4065.9300000000003
12574.0,315,9,162.55,57,18.061111111111114,0.0,2.8517543859649126,1462.95
12576.0,35,83,1225.31,915,14.762771084337349,3.2289156626506026,1.339136612021858,101700.73
12577.0,34,140,551.2,460,3.9371428571428573,2.307142857142857,1.1982608695652175,77168.0
12578.0,20,104,2119.06,1115,20.375576923076924,2.9615384615384617,1.9005022421524662,220382.24
12579.0,77,24,329.12,276,13.713333333333333,0.0,1.192463768115942,7898.88
12580.0,246,23,379.7,236,16.508695652173913,0.0,1.6088983050847456,8733.1
12581.0,39,13,169.76,159,13.058461538461538,0.0,1.0676729559748428,2206.88
12582.0,238,18,313.92,200,17.44,2.7222222222222223,1.5696,5650.56
12583.0,2,200,5120.29,3007,25.60145,1.85,1.702790156301962,1024058.0
12584.0,3,42,996.2500000000001,279,23.7202380952381,6.571428571428571,3.57078853046595,41842.50000000001
12585.0,233,68,1148.85,964,16.89485294117647,1.7205882352941178,1.191753112033195,78121.79999999999
12586.0,16,9,173.84,76,19.315555555555555,0.0,2.2873684210526317,1564.56
12587.0,7,3,104.0,50,34.666666666666664,0.0,2.08,312.0
12588.0,38,5,79.65,43,15.930000000000001,0.0,1.852325581395349,398.25
12589.0,28,26,417.28,288,16.049230769230768,4.423076923076923,1.448888888888889,10849.279999999999
12590.0,210,8,539.76,192,67.47,0.0,2.81125,4318.08
12591.0,316,22,323.1,220,14.686363636363637,0.0,1.4686363636363637,7108.200000000001
12592.0,91,14,350.6,228,25.042857142857144,8.642857142857142,1.537719298245614,4908.400000000001
12593.0,108,20,382.09999999999997,204,19.104999999999997,5.5,1.8730392156862743,7641.999999999999
12594.0,46,102,2621.93,1313,25.70519607843137,2.7058823529411766,1.9969002284843869,267436.86
12596.0,50,18,288.27,234,16.015,10.555555555555555,1.231923076923077,5188.86
12597.0,18,158,2423.72,1694,15.339999999999998,1.5696202531645569,1.4307674144037779,382947.75999999995
12598.0,9,104,2040.93,1351,19.624326923076925,2.644230769230769,1.5106809770540341,212256.72
12599.0,28,52,764.38,816,14.699615384615385,5.288461538461538,0.9367401960784314,39747.76
12600.0,28,34,568.22,392,16.712352941176473,9.676470588235293,1.4495408163265306,19319.48
12601.0,189,19,338.65999999999997,198,17.824210526315788,7.473684210526316,1.7104040404040401,6434.539999999999
12602.0,58,11,129.22,160,11.747272727272728,0.0,0.807625,1421.42
12604.0,78,15,236.18,200,15.745333333333333,12.133333333333333,1.1809,3542.7000000000003
12607.0,59,96,1490.26,1185,15.523541666666667,0.0,1.257603375527426,143064.96
12609.0,77,47,790.76,524,16.824680851063828,5.1063829787234045,1.5090839694656488,37165.72
12610.0,22,83,1449.29,1011,17.46132530120482,1.2409638554216869,1.4335212660731949,120291.06999999999
12611.0,51,57,888.8199999999999,626,15.593333333333332,0.0,1.4198402555910543,50662.74
12612.0,73,13,424.65000000000003,191,32.66538461538462,0.0,2.223298429319372,5520.450000000001
12613.0,56,142,2850.7,1486,20.075352112676054,1.4366197183098592,1.9183714670255718,404799.39999999997
12614.0,277,11,179.25,59,16.295454545454547,0.0,3.038135593220339,1971.75
12615.0,1,80,1415.89,955,17.698625,2.075,1.482607329842932,113271.20000000001
12616.0,94,25,386.79999999999995,250,15.471999999999998,8.08,1.5472,9669.999999999998
12617.0,28,40,335.63,211,8.39075,0.0,1.5906635071090047,13425.2
12618.0,21,8,103.56,90,12.945,0.0,1.1506666666666667,828.48
12619.0,15,46,681.02,708,14.804782608695652,5.1521739130434785,0.9618926553672316,31326.92
12620.0,14,79,1092.6399999999999,837,13.830886075949365,2.392405063291139,1.3054241338112305,86318.55999999998
12621.0,1,383,7554.58,4739,19.724751958224545,0.9503916449086162,1.5941295631989871,2893404.14
12622.0,231,8,123.85,65,15.48125,0.0,1.9053846153846152,990.8
12623.0,275,17,269.1,189,15.829411764705883,0.0,1.4238095238095239,4574.700000000001
12624.0,105,28,439.23,333,15.686785714285715,2.5357142857142856,1.319009009009009,12298.44
12625.0,211,73,1585.32,1295,21.716712328767123,1.4657534246575343,1.224185328185328,115728.36
12626.0,22,261,4789.19,3047,18.349386973180074,1.160919540229885,1.5717722349852312,1249978.5899999999
12627.0,10,199,3621.75,2220,18.199748743718594,0.6482412060301508,1.631418918918919,720728.25
12628.0,3,34,629.76,397,18.52235294117647,1.7647058823529411,1.5862972292191435,21411.84
12630.0,9,54,887.23,527,16.430185185185184,0.6296296296296297,1.6835483870967742,47910.42
12631.0,56,24,360.3,216,15.012500000000001,0.0,1.6680555555555556,8647.2
12633.0,58,87,1367.44,805,15.717701149425288,2.632183908045977,1.6986832298136647,118967.28
12635.0,89,90,1357.69,1001,15.085444444444445,0.7222222222222222,1.3563336663336665,122192.1
12637.0,66,355,4981.79,2762,14.033211267605633,0.7211267605633803,1.8036893555394642,1768535.45
12638.0,32,36,485.75,539,13.493055555555555,0.0,0.9012059369202227,17487.0
12639.0,238,18,325.3,194,18.072222222222223,0.0,1.6768041237113402,5855.400000000001
12640.0,23,34,578.1800000000001,258,17.00529411764706,1.6764705882352942,2.241007751937985,19658.120000000003
12641.0,114,8,128.9,69,16.1125,0.0,1.8681159420289857,1031.2
12642.0,24,38,731.0699999999999,455,19.238684210526316,2.1578947368421053,1.6067472527472526,27780.659999999996
12643.0,220,3,73.28,50,24.426666666666666,0.0,1.4656,219.84
12644.0,129,27,417.12,284,15.44888888888889,0.0,1.4687323943661972,11262.24
12645.0,33,64,1406.18,896,21.9715625,4.40625,1.5693973214285715,89995.52
12646.0,4,34,838.16,454,24.651764705882353,1.2941176470588236,1.8461674008810571,28497.44
12647.0,21,79,1688.67,855,21.375569620253167,4.379746835443038,1.9750526315789474,133404.93
12648.0,154,19,255.3,154,13.436842105263159,0.0,1.6577922077922078,4850.7
12649.0,106,23,513.0500000000001,285,22.30652173913044,4.565217391304348,1.8001754385964914,11800.150000000001
12650.0,2,19,242.44000000000003,250,12.760000000000002,0.0,0.9697600000000001,4606.360000000001
12651.0,334,8,96.15,75,12.01875,0.0,1.282,769.2
12652.0,330,44,732.28,492,16.64272727272727,0.0,1.4883739837398373,32220.32
12653.0,148,30,752.81,487,25.093666666666664,4.9,1.5458110882956877,22584.3
12654.0,10,32,499.33,257,15.6040625,8.875,1.9429182879377431,15978.56
12656.0,16,82,1804.5,912,22.00609756097561,2.6341463414634148,1.9786184210526316,147969.0
12657.0,10,29,623.0,311,21.482758620689655,2.310344827586207,2.0032154340836015,18067.0
12658.0,18,25,452.1,292,18.084,0.0,1.5482876712328768,11302.5
12659.0,29,3,45.6,32,15.200000000000001,0.0,1.425,136.8
12660.0,10,9,168.0,84,18.666666666666668,0.0,2.0,1512.0
12662.0,0,205,3246.58,1947,15.836975609756097,1.8146341463414635,1.6674781715459681,665548.9
12664.0,58,10,406.8,144,40.68,26.4,2.825,4068.0
12665.0,324,2,45.0,36,22.5,0.0,1.25,90.0
12667.0,57,29,410.23,385,14.145862068965517,0.0,1.0655324675324676,11896.67
12668.0,11,135,2546.9,1360,18.865925925925925,2.5407407407407407,1.8727205882352942,343831.5
12669.0,150,91,1319.92,1057,14.504615384615386,1.1538461538461537,1.2487417218543047,120112.72
12670.0,9,73,1980.37,1023,27.12835616438356,3.041095890410959,1.9358455522971652,144567.00999999998
12672.0,329,7,144.45,67,20.635714285714283,0.0,2.155970149253731,1011.1499999999999
12673.0,4,36,504.62,311,14.017222222222223,8.916666666666666,1.6225723472668812,18166.32
12674.0,38,67,1289.54,788,19.24686567164179,2.5223880597014925,1.636472081218274,86399.18
12676.0,24,38,1031.39,616,27.141842105263162,7.526315789473684,1.6743344155844158,39192.82000000001
12678.0,42,41,1359.8,645,33.165853658536584,7.560975609756097,2.108217054263566,55751.799999999996
12679.0,283,37,612.86,316,16.563783783783784,0.0,1.9394303797468355,22675.82
12680.0,0,46,736.97,399,16.02108695652174,2.4347826086956523,1.8470426065162908,33900.62
12681.0,14,516,9352.75,6042,18.12548449612403,0.6841085271317829,1.5479559748427674,4826019.0
12682.0,3,404,7176.89,4235,17.764579207920793,0.9084158415841584,1.6946611570247934,2899463.56
12683.0,3,289,5105.91,3885,17.667508650519032,1.2491349480968859,1.3142625482625483,1475607.99
12684.0,7,89,1646.19,1439,18.496516853932587,2.303370786516854,1.143981931897151,146510.91
12685.0,27,144,2419.8,1419,16.804166666666667,0.4513888888888889,1.7052854122621566,348451.2
12686.0,371,6,71.14,106,11.856666666666667,0.0,0.6711320754716981,426.84000000000003
12688.0,113,122,2594.94,1816,21.27,0.0,1.428931718061674,316582.68
12689.0,25,65,995.21,606,15.310923076923077,1.5538461538461539,1.6422607260726074,64688.65
12690.0,205,9,186.11,85,20.678888888888892,0.0,2.189529411764706,1674.9900000000002
12691.0,57,23,602.0,240,26.17391304347826,12.956521739130435,2.5083333333333333,13846.0
12693.0,126,26,440.81,213,16.95423076923077,7.384615384615385,2.069530516431925,11461.06
12694.0,69,26,434.92,404,16.72769230769231,4.3076923076923075,1.0765346534653466,11307.92
12695.0,6,15,253.91,143,16.927333333333333,13.533333333333333,1.7755944055944055,3808.65
12697.0,28,36,676.71,399,18.7975,3.888888888888889,1.696015037593985,24361.56
12700.0,7,237,3861.64,2595,16.293839662447258,0.8734177215189873,1.4881078998073218,915208.6799999999
12701.0,79,45,638.95,630,14.19888888888889,3.6,1.0142063492063493,28752.750000000004
12702.0,19,10,183.15,49,18.315,0.0,3.7377551020408166,1831.5
12703.0,70,20,265.55,163,13.2775,0.0,1.6291411042944786,5311.0
12704.0,6,57,1025.68,631,17.994385964912283,2.8421052631578947,1.6254833597464344,58463.76
12705.0,14,278,4871.1,3401,17.521942446043166,1.2266187050359711,1.4322552190532198,1354165.8
12707.0,291,28,375.82,232,13.422142857142857,0.0,1.6199137931034482,10522.96
12708.0,29,127,2097.11,1260,16.512677165354333,2.661417322834646,1.664373015873016,266332.97000000003
12709.0,14,142,4465.32,2238,31.445915492957745,2.471830985915493,1.9952278820375333,634075.44
12710.0,96,69,909.8199999999999,798,13.185797101449275,1.5072463768115942,1.1401253132832079,62777.579999999994
12712.0,28,62,1411.23,619,22.761774193548387,5.516129032258065,2.279854604200323,87496.26
12713.0,0,36,722.85,499,20.079166666666666,0.0,1.4485971943887777,26022.600000000002
12714.0,8,230,3531.7799999999997,2774,15.355565217391304,1.2391304347826086,1.2731723143475124,812309.3999999999
12715.0,105,20,273.86,195,13.693000000000001,0.0,1.4044102564102565,5477.200000000001
12716.0,3,63,912.91,627,14.49063492063492,2.0476190476190474,1.4559968102073364,57513.329999999994
12717.0,150,47,719.28,490,15.303829787234042,2.0,1.4679183673469387,33806.159999999996
12718.0,70,16,164.5,196,10.28125,0.0,0.8392857142857143,2632.0
12719.0,4,33,480.70000000000005,360,14.566666666666668,1.7878787878787878,1.335277777777778,15863.100000000002
12720.0,2,296,4199.74,3684,14.18831081081081,1.2364864864864864,1.1399945711183495,1243123.04
12721.0,31,135,2042.14,1743,15.126962962962963,2.3925925925925924,1.17162363740677,275688.9
12722.0,114,43,699.1,514,16.25813953488372,0.813953488372093,1.3601167315175098,30061.3
12723.0,3,61,562.48,386,9.220983606557377,1.0,1.4572020725388601,34311.28
12724.0,4,47,893.0600000000001,434,19.00127659574468,6.957446808510638,2.0577419354838713,41973.82
12725.0,370,22,359.90000000000003,160,16.35909090909091,0.0,2.249375,7917.800000000001
12726.0,27,88,1550.1,1440,17.614772727272726,3.7386363636363638,1.0764583333333333,136408.8
12727.0,10,109,2242.52,1592,20.573577981651376,2.834862385321101,1.4086180904522614,244434.68
12728.0,70,34,565.33,353,16.627352941176472,7.676470588235294,1.601501416430595,19221.22
12729.0,113,21,346.81,223,16.514761904761905,0.0,1.555201793721973,7283.01
12731.0,23,150,5370.99,2645,35.806599999999996,2.2733333333333334,2.0306200378071835,805648.5
12732.0,179,10,178.26000000000002,78,17.826,0.0,2.285384615384616,1782.6000000000001
12733.0,233,19,242.1,90,12.742105263157894,0.0,2.69,4599.9
12734.0,352,4,110.39999999999999,88,27.599999999999998,0.0,1.2545454545454544,441.59999999999997
